"iso3c","year","pop","emissions","em_pc","income_class","emissions_class"
"DZA",2041,51227428,369898779,7.22071736648578,"middle income","middle emissions"
"DZA",2042,51520875,375617724,7.29059287133613,"middle income","middle emissions"
"DZA",2043,51809888,381336665,7.36030668508683,"middle income","middle emissions"
"DZA",2044,52093614,387055607,7.43000105540767,"middle income","middle emissions"
"DZA",2045,52371200,392774551,7.49981957640841,"middle income","middle emissions"
"DZA",2046,52641622,396816211,7.53806960963323,"middle income","middle emissions"
"DZA",2047,52903172,400857873,7.57719920839529,"middle income","middle emissions"
"DZA",2048,53153971,404899531,7.61748413867329,"middle income","middle emissions"
"DZA",2049,53392140,408941188,7.65920204734255,"middle income","middle emissions"
"DZA",2050,53615800,412982847,7.70263330958412,"middle income","middle emissions"
"ECU",2010,14934700,103875156,6.95528909184651,"middle income","middle emissions"
"ECU",2011,15179348,103873258,6.84306453742282,"middle income","middle emissions"
"ECU",2012,15423161,104060284,6.74701405243711,"middle income","middle emissions"
"ECU",2013,15665899,106381025,6.790610931425,"middle income","middle emissions"
"ECU",2014,15907325,108668597,6.83135580620877,"middle income","middle emissions"
"ECU",2015,16147200,106396547,6.58916387980579,"middle income","middle emissions"
"ECU",2016,16385253,104828323,6.39772379468294,"middle income","middle emissions"
"ECU",2017,16621079,102914215,6.1917890529249,"middle income","middle emissions"
"ECU",2018,16854237,104026737,6.17214158077877,"middle income","middle emissions"
"ECU",2019,17084291,102391684,5.99332357427066,"middle income","middle emissions"
"ECU",2020,17310800,95729577,5.53004927559674,"middle income","middle emissions"
"ECU",2021,17533411,96455194,5.5012224375508,"middle income","middle emissions"
"ECU",2022,17752113,97180814,5.47432376078273,"middle income","middle emissions"
"ECU",2023,17966979,97906428,5.44924263561504,"middle income","middle emissions"
"ECU",2024,18178083,98632051,5.42587747013808,"middle income","middle emissions"
"ECU",2025,18385500,99357666,5.40413184302847,"middle income","middle emissions"
"ECU",2026,18589291,100665339,5.41523283486175,"middle income","middle emissions"
"ECU",2027,18789472,101973010,5.42713547246032,"middle income","middle emissions"
"ECU",2028,18986048,103280681,5.4398198614056,"middle income","middle emissions"
"ECU",2029,19179022,104588351,5.45326821148649,"middle income","middle emissions"
"ECU",2030,19368400,105896021,5.46746354887342,"middle income","middle emissions"
"ECU",2031,19554167,105035854,5.37153303436551,"middle income","middle emissions"
"ECU",2032,19736235,104175686,5.27839712082877,"middle income","middle emissions"
"ECU",2033,19914500,103315517,5.18795435486706,"middle income","middle emissions"
"ECU",2034,20088857,102455345,5.10010823413199,"middle income","middle emissions"
"ECU",2035,20259200,101591329,5.01457752527247,"middle income","middle emissions"
"ECU",2036,20425434,100908210,4.94032146391602,"middle income","low emissions"
"ECU",2037,20587505,100225088,4.86824838658206,"middle income","low emissions"
"ECU",2038,20745369,99541972,4.79827435221808,"middle income","low emissions"
"ECU",2039,20898982,98858860,4.73031940024639,"middle income","low emissions"
"ECU",2040,21048300,98175742,4.66430742625295,"middle income","low emissions"
"ECU",2041,21193281,98870460,4.66517949721895,"middle income","low emissions"
"ECU",2042,21333887,99565179,4.66699664247776,"middle income","low emissions"
"ECU",2043,21470082,100259903,4.6697494215439,"middle income","low emissions"
"ECU",2044,21601832,100954617,4.67342848513959,"middle income","low emissions"
"ECU",2045,21729100,101649338,4.67802799011464,"middle income","low emissions"
"ECU",2046,21851862,101861823,4.66147109111343,"middle income","low emissions"
"ECU",2047,21970140,102074309,4.64604727143295,"middle income","low emissions"
"ECU",2048,22083967,102286800,4.63172219013006,"middle income","low emissions"
"ECU",2049,22193376,102499282,4.61846282422287,"middle income","low emissions"
"ECU",2050,22298400,102711772,4.60623955081979,"middle income","low emissions"
"EGY",2010,84112800,313424779,3.72624355627205,"middle income","low emissions"
"EGY",2011,86013662,323896749,3.76564305563458,"middle income","low emissions"
"EGY",2012,87962119,338692709,3.8504382664997,"middle income","low emissions"
"EGY",2013,89927144,331058492,3.68140782943135,"middle income","low emissions"
"EGY",2014,91877713,335047848,3.64667161447521,"middle income","low emissions"
"EGY",2015,93782800,340111814,3.62659052619457,"middle income","low emissions"
"EGY",2016,95618291,350100129,3.6614347039522,"middle income","low emissions"
"EGY",2017,97387715,365978554,3.75795400888089,"middle income","low emissions"
"EGY",2018,99101514,406079940,4.09761590524238,"middle income","low emissions"
"EGY",2019,100770128,402426176,3.9935066471286,"middle income","low emissions"
"EGY",2020,102404000,410488148,4.00851673762744,"middle income","low emissions"
"EGY",2021,104011511,429970919,4.13387821084534,"middle income","low emissions"
"EGY",2022,105592808,449453687,4.25648010989536,"middle income","low emissions"
"EGY",2023,107145980,468936457,4.37661270166179,"middle income","low emissions"
"EGY",2024,108669114,488419228,4.49455424841322,"middle income","low emissions"
"EGY",2025,110160300,507901994,4.61057199372188,"middle income","low emissions"
"EGY",2026,111618939,531818959,4.76459428627968,"middle income","low emissions"
"EGY",2027,113049694,555735921,4.9158551548136,"middle income","low emissions"
"EGY",2028,114458538,579652891,5.06430451697714,"middle income","middle emissions"
"EGY",2029,115851448,603569858,5.20986028590683,"middle income","middle emissions"
"EGY",2030,117234400,627486824,5.35241212476884,"middle income","middle emissions"
"EGY",2031,118612351,652540313,5.50145332672817,"middle income","middle emissions"
"EGY",2032,119986193,677593795,5.64726472320028,"middle income","middle emissions"
"EGY",2033,121355799,702647279,5.78997695033923,"middle income","middle emissions"
"EGY",2034,122721044,727700768,5.92971461357516,"middle income","middle emissions"
"EGY",2035,124081800,752754257,6.06659684982004,"middle income","middle emissions"
"EGY",2036,125437181,771652015,6.15170086610923,"middle income","middle emissions"
"EGY",2037,126783254,790549783,6.2354432313277,"middle income","middle emissions"
"EGY",2038,128115327,809447546,6.31811637962724,"middle income","middle emissions"
"EGY",2039,129428707,828345316,6.40001229402686,"middle income","middle emissions"
"EGY",2040,130718700,847243075,6.48142213011604,"middle income","middle emissions"
"EGY",2041,131981277,875412009,6.63284996856031,"middle income","middle emissions"
"EGY",2042,133215059,903580948,6.78287390917269,"middle income","middle emissions"
"EGY",2043,134419334,931749878,6.93166563375474,"middle income","middle emissions"
"EGY",2044,135593385,959918812,7.07939264146256,"middle income","middle emissions"
"EGY",2045,136736500,988087750,7.22621794473312,"middle income","middle emissions"
"EGY",2046,137847958,1009512736,7.32337823966895,"middle income","middle emissions"
"EGY",2047,138927021,1030937726,7.42071426119473,"middle income","middle emissions"
"EGY",2048,139972945,1052362712,7.51832943144834,"middle income","middle emissions"
"EGY",2049,140984986,1073787703,7.61632662785809,"middle income","middle emissions"
"EGY",2050,141962400,1095212688,7.71480820273537,"middle income","middle emissions"
"ERI",2010,4390800,6508060,1.48220369864262,"low income","low emissions"
"ERI",2011,4472343,6798787,1.52018461016966,"low income","low emissions"
"ERI",2012,4558278,6917223,1.51750792733572,"low income","low emissions"
"ERI",2013,4649011,7011413,1.50815151867784,"low income","low emissions"
"ERI",2014,4744949,7079271,1.49195934455776,"low income","low emissions"
"ERI",2015,4846500,7142637,1.47377220674714,"low income","low emissions"
"ERI",2016,4953706,7257215,1.46500720874432,"low income","low emissions"
"ERI",2017,5065145,7338192,1.44876247372977,"low income","low emissions"
"ERI",2018,5179031,7502655,1.44865999064304,"low income","low emissions"
"ERI",2019,5293578,7836901,1.48045442987711,"low income","low emissions"
"ERI",2020,5407000,7844482,1.45080118365082,"low income","low emissions"
"ERI",2021,5517904,7907323,1.43303018682456,"low income","low emissions"
"ERI",2022,5626476,7970162,1.41654598722184,"low income","low emissions"
"ERI",2023,5733296,8033003,1.40111429795357,"low income","low emissions"
"ERI",2024,5838944,8095845,1.38652554297489,"low income","low emissions"
"ERI",2025,5944000,8158682,1.37259118438762,"low income","low emissions"
"ERI",2026,6048938,8163974,1.34965410457174,"low income","low emissions"
"ERI",2027,6153806,8169265,1.32751422453032,"low income","low emissions"
"ERI",2028,6258545,8174554,1.30614288145248,"low income","low emissions"
"ERI",2029,6363095,8179844,1.28551341760574,"low income","low emissions"
"ERI",2030,6467400,8185134,1.26559884961499,"low income","low emissions"
"ERI",2031,6571392,8194689,1.24702483126863,"low income","low emissions"
"ERI",2032,6674979,8204241,1.22910364212382,"low income","low emissions"
"ERI",2033,6778060,8213797,1.21182122908325,"low income","low emissions"
"ERI",2034,6880534,8223348,1.195161305794,"low income","low emissions"
"ERI",2035,6982300,8232903,1.17911046503301,"low income","low emissions"
"ERI",2036,7083246,8299437,1.17169966989711,"low income","low emissions"
"ERI",2037,7183206,8365970,1.16465683985674,"low income","low emissions"
"ERI",2038,7282004,8432507,1.15799263499443,"low income","low emissions"
"ERI",2039,7379461,8499043,1.15171595865877,"low income","low emissions"
"ERI",2040,7475400,8565573,1.14583473794044,"low income","low emissions"
"ERI",2041,7569654,8653239,1.1431485507792,"low income","low emissions"
"ERI",2042,7662091,8740894,1.14079746638352,"low income","low emissions"
"ERI",2043,7752592,8828557,1.13878777575294,"low income","low emissions"
"ERI",2044,7841035,8916217,1.13712245896109,"low income","low emissions"
"ERI",2045,7927300,9003878,1.13580639057434,"low income","low emissions"
"ERI",2046,8011275,9061195,1.1310552939451,"low income","low emissions"
"ERI",2047,8092881,9118513,1.12673261845812,"low income","low emissions"
"ERI",2048,8172050,9175829,1.12283074626318,"low income","low emissions"
"ERI",2049,8248713,9233151,1.11934443591382,"low income","low emissions"
"ERI",2050,8322800,9290473,1.11626772240112,"low income","low emissions"
"ESP",2010,46635600,360492830,7.72999232346105,"high income","middle emissions"
"ESP",2011,46756035,360609895,7.71258501709993,"high income","middle emissions"
"ESP",2012,46733077,353633879,7.56710025749,"high income","middle emissions"
"ESP",2013,46626151,325764381,6.98673113721096,"high income","middle emissions"
"ESP",2014,46494684,323922689,6.96687580455434,"high income","middle emissions"
"ESP",2015,46398100,336001693,7.24171233304812,"high income","middle emissions"
"ESP",2016,46381644,327607001,7.06328997307642,"high income","middle emissions"
"ESP",2017,46433837,342823160,7.38304611785582,"high income","middle emissions"
"ESP",2018,46529018,337889217,7.26190303436019,"high income","middle emissions"
"ESP",2019,46641526,349630242,7.49611498560317,"high income","middle emissions"
"ESP",2020,46745700,299605383,6.40926080901559,"high income","middle emissions"
"ESP",2021,46821514,285786220,6.10373726915366,"high income","middle emissions"
"ESP",2022,46871483,271967050,5.8023990834683,"high income","middle emissions"
"ESP",2023,46903754,258147879,5.50377863145027,"high income","middle emissions"
"ESP",2024,46926477,244328712,5.20662806202136,"high income","middle emissions"
"ESP",2025,46947800,230509548,4.90991160395162,"high income","low emissions"
"ESP",2026,46974300,219098698,4.66422486338274,"high income","low emissions"
"ESP",2027,47006270,207687849,4.41830098410276,"high income","low emissions"
"ESP",2028,47042429,196276995,4.17233971910762,"high income","low emissions"
"ESP",2029,47081499,184866143,3.92651353347947,"high income","low emissions"
"ESP",2030,47122200,173455288,3.68096752698304,"high income","low emissions"
"ESP",2031,47163530,169811810,3.60048982762741,"high income","low emissions"
"ESP",2032,47205599,166168330,3.52009790194591,"high income","low emissions"
"ESP",2033,47248792,162524850,3.43976730664352,"high income","low emissions"
"ESP",2034,47293497,158881369,3.3594760184471,"high income","low emissions"
"ESP",2035,47340100,154699672,3.26783576714033,"high income","low emissions"
"ESP",2036,47388836,150236411,3.17029122639771,"high income","low emissions"
"ESP",2037,47439330,145773156,3.07283336421488,"high income","low emissions"
"ESP",2038,47491057,141309892,2.97550530408283,"high income","low emissions"
"ESP",2039,47543489,136846633,2.87834645454817,"high income","low emissions"
"ESP",2040,47596100,132383368,2.78139108036163,"high income","low emissions"
"ESP",2041,47648281,130575816,2.74040979568602,"high income","low emissions"
"ESP",2042,47699094,128768263,2.69959557303122,"high income","low emissions"
"ESP",2043,47747516,126960707,2.65900129757535,"high income","low emissions"
"ESP",2044,47792525,125153151,2.61867626788917,"high income","low emissions"
"ESP",2045,47833100,123345596,2.57866615377218,"high income","low emissions"
"ESP",2046,47868295,122793750,2.56524177433101,"high income","low emissions"
"ESP",2047,47897469,122241908,2.55215798563385,"high income","low emissions"
"ESP",2048,47920055,121690065,2.5394391763532,"high income","low emissions"
"ESP",2049,47935487,121138220,2.52710940435423,"high income","low emissions"
"ESP",2050,47943200,120586375,2.51519245690734,"high income","low emissions"
"EST",2010,1332200,35888492,26.9392673772707,"high income","high emissions"
"EST",2011,1328702,34300554,25.8150841949512,"high income","high emissions"
"EST",2012,1325080,32830606,24.7763199203067,"high income","high emissions"
"EST",2013,1321528,34548300,26.1426923984963,"high income","high emissions"
"EST",2014,1318237,32643655,24.7631154337194,"high income","high emissions"
"EST",2015,1315400,29607080,22.5080431807815,"high income","high emissions"
"EST",2016,1313141,29118024,22.1743316216613,"high income","high emissions"
"EST",2017,1311314,30016721,22.8905670190359,"high income","high emissions"
"EST",2018,1309707,29940795,22.8606818166201,"high income","high emissions"
"EST",2019,1308107,25360357,19.3870661956552,"high income","high emissions"
"EST",2020,1306300,24199546,18.5252591288372,"high income","high emissions"
"EST",2021,1304121,23610724,18.1047034746009,"high income","high emissions"
"EST",2022,1301597,23021896,17.6874224510352,"high income","high emissions"
"EST",2023,1298803,22433076,17.2721159406007,"high income","high emissions"
"EST",2024,1295812,21844247,16.8575742468815,"high income","high emissions"
"EST",2025,1292700,21255422,16.4426564554808,"high income","high emissions"
"EST",2026,1289528,20300900,15.7428919728769,"high income","high emissions"
"EST",2027,1286311,19346381,15.0402048960166,"high income","high emissions"
"EST",2028,1283050,18391857,14.334481898601,"high income","high emissions"
"EST",2029,1279745,17437343,13.6256387014601,"high income","high emissions"
"EST",2030,1276400,16482821,12.9135231902225,"high income","high emissions"
"EST",2031,1273023,15687098,12.3227137294456,"high income","high emissions"
"EST",2032,1269655,14891368,11.728672749684,"high income","high emissions"
"EST",2033,1266346,14095643,11.1309571001922,"high income","high emissions"
"EST",2034,1263145,13299915,10.5292068606534,"high income","high emissions"
"EST",2035,1260100,12460275,9.88832235536862,"high income","middle emissions"
"EST",2036,1257252,11953205,9.50740583431166,"high income","middle emissions"
"EST",2037,1254604,11446126,9.12329786928784,"high income","middle emissions"
"EST",2038,1252150,10939047,8.73621131653556,"high income","middle emissions"
"EST",2039,1249884,10431972,8.34635214147873,"high income","middle emissions"
"EST",2040,1247800,9924896,7.95391569161725,"high income","middle emissions"
"EST",2041,1245890,9641395,7.73856038655098,"high income","middle emissions"
"EST",2042,1244136,9357897,7.52160294372962,"high income","middle emissions"
"EST",2043,1242516,9074400,7.30324599441778,"high income","middle emissions"
"EST",2044,1241011,8790897,7.0836575985225,"high income","middle emissions"
"EST",2045,1239600,8507403,6.86302274927396,"high income","middle emissions"
"EST",2046,1238264,8404982,6.78771409004865,"high income","middle emissions"
"EST",2047,1236993,8302569,6.71189651032787,"high income","middle emissions"
"EST",2048,1235780,8200150,6.63560666137986,"high income","middle emissions"
"EST",2049,1234619,8097739,6.55889711724832,"high income","middle emissions"
"EST",2050,1233500,7995320,6.48181597081475,"high income","middle emissions"
"ETH",2010,87708900,165222794,1.88376315288414,"low income","low emissions"
"ETH",2011,90041931,165165198,1.83431425965309,"low income","low emissions"
"ETH",2012,92422326,170426876,1.84400115617086,"low income","low emissions"
"ETH",2013,94850516,175655170,1.85191580823872,"low income","low emissions"
"ETH",2014,97326931,182390508,1.87399834892564,"low income","low emissions"
"ETH",2015,99852000,186239134,1.86515176461163,"low income","low emissions"
"ETH",2016,102424752,192730426,1.88167822949671,"low income","low emissions"
"ETH",2017,105038609,198548477,1.8902428249026,"low income","low emissions"
"ETH",2018,107685589,201470556,1.87091474236167,"low income","low emissions"
"ETH",2019,110357713,218175960,1.97698877648905,"low income","low emissions"
"ETH",2020,113047000,224513017,1.98601481684609,"low income","low emissions"
"ETH",2021,115746350,225222168,1.9458252290461,"low income","low emissions"
"ETH",2022,118452190,225931326,1.90736301287465,"low income","low emissions"
"ETH",2023,121161823,226640472,1.8705601020876,"low income","low emissions"
"ETH",2024,123872558,227349631,1.83535106298523,"low income","low emissions"
"ETH",2025,126581700,228058791,1.80167268254416,"low income","low emissions"
"ETH",2026,129286164,228688992,1.76885897859882,"low income","low emissions"
"ETH",2027,131981304,229319197,1.73751273892551,"low income","low emissions"
"ETH",2028,134662082,229949394,1.70760313953857,"low income","low emissions"
"ETH",2029,137323460,230579604,1.6790984147938,"low income","low emissions"
"ETH",2030,139960400,231209807,1.65196589178082,"low income","low emissions"
"ETH",2031,142568354,233009529,1.63437061916279,"low income","low emissions"
"ETH",2032,145144726,234809258,1.61775949062042,"low income","low emissions"
"ETH",2033,147687412,236608991,1.60209314927937,"low income","low emissions"
"ETH",2034,150194305,238408732,1.58733536534558,"low income","low emissions"
"ETH",2035,152663300,240208444,1.57345245386416,"low income","low emissions"
"ETH",2036,155092524,244081250,1.57377830797312,"low income","low emissions"
"ETH",2037,157481041,247954061,1.57450102834918,"low income","low emissions"
"ETH",2038,159828145,251826871,1.57561029692236,"low income","low emissions"
"ETH",2039,162133132,255699673,1.57709698101681,"low income","low emissions"
"ETH",2040,164395300,259572482,1.57895318175155,"low income","low emissions"
"ETH",2041,166613958,267801346,1.60731639302393,"low income","low emissions"
"ETH",2042,168788474,276030195,1.63536163612688,"low income","low emissions"
"ETH",2043,170918232,284259064,1.66312897502942,"low income","low emissions"
"ETH",2044,173002613,292487925,1.69065611165075,"low income","low emissions"
"ETH",2045,175041000,300716790,1.71797915916842,"low income","low emissions"
"ETH",2046,177032535,309545812,1.74852499287772,"low income","low emissions"
"ETH",2047,178975390,318374835,1.77887493358724,"low income","low emissions"
"ETH",2048,180867498,327203868,1.80908052368812,"low income","low emissions"
"ETH",2049,182706791,336032889,1.8391921130069,"low income","low emissions"
"ETH",2050,184491200,344861908,1.86925939014977,"low income","low emissions"
"FIN",2010,5368200,112256601,20.9114043813569,"high income","high emissions"
"FIN",2011,5394260,104052213,19.2894322854293,"high income","high emissions"
"FIN",2012,5419380,100037396,18.4591957013533,"high income","high emissions"
"FIN",2013,5442819,101028713,18.5618358795323,"high income","high emissions"
"FIN",2014,5463839,96967146,17.7470723423585,"high income","high emissions"
"FIN",2015,5481700,93346267,17.028707700166,"high income","high emissions"
"FIN",2016,5495939,91498178,16.6483248813351,"high income","high emissions"
"FIN",2017,5507194,88651648,16.0974260213096,"high income","high emissions"
"FIN",2018,5516379,89732892,16.2666292508183,"high income","high emissions"
"FIN",2019,5524410,88927443,16.0971837716607,"high income","high emissions"
"FIN",2020,5532200,85635997,15.4795555113698,"high income","high emissions"
"FIN",2021,5540463,80569613,14.5420361078127,"high income","high emissions"
"FIN",2022,5549107,75503229,13.60637468335,"high income","high emissions"
"FIN",2023,5557839,70436843,12.6734227097978,"high income","high emissions"
"FIN",2024,5566368,65370457,11.7438259561711,"high income","high emissions"
"FIN",2025,5574400,60304074,10.8180385332951,"high income","high emissions"
"FIN",2026,5581698,57626588,10.3242038533794,"high income","high emissions"
"FIN",2027,5588242,54949105,9.83298593725898,"high income","middle emissions"
"FIN",2028,5594066,52271619,9.34411910764013,"high income","middle emissions"
"FIN",2029,5599208,49594137,8.85734857501275,"high income","middle emissions"
"FIN",2030,5603700,46916654,8.37244213644556,"high income","middle emissions"
"FIN",2031,5607578,45859042,8.17804799148581,"high income","middle emissions"
"FIN",2032,5610875,44801425,7.9847483681244,"high income","middle emissions"
"FIN",2033,5613623,43743812,7.79243850183741,"high income","middle emissions"
"FIN",2034,5615854,42686207,7.60101793956894,"high income","middle emissions"
"FIN",2035,5617600,41550526,7.39649067217317,"high income","middle emissions"
"FIN",2036,5618903,40697737,7.24300401697627,"high income","middle emissions"
"FIN",2037,5619844,39844949,7.09004538204263,"high income","middle emissions"
"FIN",2038,5620514,38992160,6.93747226677133,"high income","middle emissions"
"FIN",2039,5621002,38139365,6.78515414155697,"high income","middle emissions"
"FIN",2040,5621400,37286574,6.63296936706159,"high income","middle emissions"
"FIN",2041,5621798,35716710,6.35325388781312,"high income","middle emissions"
"FIN",2042,5622286,34146836,6.07347900836066,"high income","middle emissions"
"FIN",2043,5622955,32576962,5.79356619428752,"high income","middle emissions"
"FIN",2044,5623896,31007094,5.51345437397847,"high income","middle emissions"
"FIN",2045,5625200,29437224,5.23309820095286,"high income","middle emissions"
"FIN",2046,5626942,28508482,5.06642542254745,"high income","middle emissions"
"FIN",2047,5629140,27579743,4.89945942008904,"high income","low emissions"
"FIN",2048,5631797,26651005,4.73223821810339,"high income","low emissions"
"FIN",2049,5634916,25722261,4.56479936879272,"high income","low emissions"
"FIN",2050,5638500,24793518,4.3971832934291,"high income","low emissions"
"FJI",2010,859700,-559835,-0.651198092357799,"middle income","low emissions"
"FJI",2011,867346,831382,0.958535578650273,"middle income","low emissions"
"FJI",2012,874274,-244777,-0.279977444142225,"middle income","low emissions"
"FJI",2013,880599,87882,0.0997979784215063,"middle income","low emissions"
"FJI",2014,886436,531379,0.599455572652735,"middle income","low emissions"
"FJI",2015,891900,546122,0.612313039578428,"middle income","low emissions"
"FJI",2016,897081,446150,0.497335246204077,"middle income","low emissions"
"FJI",2017,901967,618490,0.685712448459866,"middle income","low emissions"
"FJI",2018,906523,748479,0.825659139370981,"middle income","low emissions"
"FJI",2019,910713,698710,0.76721206351507,"middle income","low emissions"
"FJI",2020,914500,104900,0.11470749043193,"middle income","low emissions"
"FJI",2021,917862,136078,0.148255402228222,"middle income","low emissions"
"FJI",2022,920824,167259,0.181640574094507,"middle income","low emissions"
"FJI",2023,923425,198441,0.214896716029997,"middle income","low emissions"
"FJI",2024,925704,229618,0.248046891879046,"middle income","low emissions"
"FJI",2025,927700,260802,0.281127519672308,"middle income","low emissions"
"FJI",2026,929446,314121,0.337965842017718,"middle income","low emissions"
"FJI",2027,930953,367440,0.394692320664953,"middle income","low emissions"
"FJI",2028,932227,420759,0.451348223125912,"middle income","low emissions"
"FJI",2029,933274,474083,0.507978364338876,"middle income","low emissions"
"FJI",2030,934100,527402,0.564609784819612,"middle income","low emissions"
"FJI",2031,934711,558907,0.597946317096942,"middle income","low emissions"
"FJI",2032,935117,590411,0.631376608488563,"middle income","low emissions"
"FJI",2033,935328,621916,0.664917547641041,"middle income","low emissions"
"FJI",2034,935352,653417,0.69857871688947,"middle income","low emissions"
"FJI",2035,935200,683649,0.731019033361848,"middle income","low emissions"
"FJI",2036,934874,733163,0.784237234108554,"middle income","low emissions"
"FJI",2037,934346,782677,0.837673624117832,"middle income","low emissions"
"FJI",2038,933582,832194,0.891398934426756,"middle income","low emissions"
"FJI",2039,932545,881705,0.945482523631567,"middle income","low emissions"
"FJI",2040,931200,931217,1.00001825601375,"middle income","low emissions"
"FJI",2041,929526,1002794,1.07882296998685,"middle income","low emissions"
"FJI",2042,927554,1074369,1.15828188978755,"middle income","low emissions"
"FJI",2043,925329,1145949,1.23842330673739,"middle income","low emissions"
"FJI",2044,922896,1217518,1.31923640366845,"middle income","low emissions"
"FJI",2045,920300,1289094,1.40073236987939,"middle income","low emissions"
"FJI",2046,917576,1364538,1.48711169429017,"middle income","low emissions"
"FJI",2047,914720,1439983,1.5742336452685,"middle income","low emissions"
"FJI",2048,911715,1515425,1.66216964731303,"middle income","low emissions"
"FJI",2049,908547,1590867,1.7510013240922,"middle income","low emissions"
"FJI",2050,905200,1666309,1.84081860362351,"middle income","low emissions"
"FRA",2010,62944000,488189513,7.7559340524911,"high income","middle emissions"
"FRA",2011,63259129,466762914,7.37858584805997,"high income","middle emissions"
"FRA",2012,63566589,468731556,7.37386673367042,"high income","middle emissions"
"FRA",2013,63867604,463911698,7.26364649596061,"high income","middle emissions"
"FRA",2014,64163399,429912271,6.700272705316,"high income","middle emissions"
"FRA",2015,64455200,435952617,6.76365315754198,"high income","middle emissions"
"FRA",2016,64744068,438347336,6.77046329557173,"high income","middle emissions"
"FRA",2017,65030415,442464525,6.8039628072495,"high income","middle emissions"
"FRA",2018,65314488,431706552,6.6096598965914,"high income","middle emissions"
"FRA",2019,65596533,445336736,6.78902856039663,"high income","middle emissions"
"FRA",2020,65876800,394651549,5.99075166067569,"high income","middle emissions"
"FRA",2021,66155617,383864687,5.80245041021989,"high income","middle emissions"
"FRA",2022,66433639,373077826,5.61579693082897,"high income","middle emissions"
"FRA",2023,66711602,362290966,5.43070403256093,"high income","middle emissions"
"FRA",2024,66990244,351504106,5.24709397983384,"high income","middle emissions"
"FRA",2025,67270300,340717242,5.06489850647314,"high income","middle emissions"
"FRA",2026,67552409,333452552,4.93620519143884,"high income","low emissions"
"FRA",2027,67836817,326187867,4.80841940151762,"high income","low emissions"
"FRA",2028,68123670,318923174,4.68153248349656,"high income","low emissions"
"FRA",2029,68413115,311658485,4.55553712179309,"high income","low emissions"
"FRA",2030,68705300,304393795,4.43042669197282,"high income","low emissions"
"FRA",2031,69000126,297102274,4.30582219516527,"high income","low emissions"
"FRA",2032,69296519,289810749,4.18218336479499,"high income","low emissions"
"FRA",2033,69593159,282519230,4.0595833564618,"high income","low emissions"
"FRA",2034,69888726,275227704,3.93808443439075,"high income","low emissions"
"FRA",2035,70181900,267359954,3.8095285821558,"high income","low emissions"
"FRA",2036,70471492,259439309,3.68147887375508,"high income","low emissions"
"FRA",2037,70756835,251518666,3.554690737651,"high income","low emissions"
"FRA",2038,71037392,243598023,3.42915211470601,"high income","low emissions"
"FRA",2039,71312626,235677379,3.30484785401115,"high income","low emissions"
"FRA",2040,71582000,227756733,3.18175984185969,"high income","low emissions"
"FRA",2041,71845128,222141705,3.09195224761796,"high income","low emissions"
"FRA",2042,72102227,216526676,3.0030511540233,"high income","low emissions"
"FRA",2043,72353661,210911649,2.9150100504244,"high income","low emissions"
"FRA",2044,72599796,205296619,2.82778506705446,"high income","low emissions"
"FRA",2045,72841000,199681594,2.74133515465191,"high income","low emissions"
"FRA",2046,73077685,197695632,2.70528044231286,"high income","low emissions"
"FRA",2047,73310456,195709674,2.66960110028507,"high income","low emissions"
"FRA",2048,73539965,193723715,2.63426444382996,"high income","low emissions"
"FRA",2049,73766862,191737759,2.59923973721425,"high income","low emissions"
"FRA",2050,73991800,189751803,2.56449772812663,"high income","low emissions"
"GAB",2010,1564400,-72436491,-46.3030497315265,"middle income","low emissions"
"GAB",2011,1629964,-73189074,-44.9022640990844,"middle income","low emissions"
"GAB",2012,1704966,-73749548,-43.255729439766,"middle income","low emissions"
"GAB",2013,1783796,-74446522,-41.7348856035107,"middle income","low emissions"
"GAB",2014,1860844,-74676479,-40.1304348994327,"middle income","low emissions"
"GAB",2015,1930500,-74290898,-38.4827236467236,"middle income","low emissions"
"GAB",2016,1988600,-74864999,-37.6470879010359,"middle income","low emissions"
"GAB",2017,2036759,-77179176,-37.8931311951979,"middle income","low emissions"
"GAB",2018,2078038,-78256401,-37.6587920913862,"middle income","low emissions"
"GAB",2019,2115498,-78843399,-37.2694273405127,"middle income","low emissions"
"GAB",2020,2152200,-80824592,-37.5544057243751,"middle income","low emissions"
"GAB",2021,2190566,-81832974,-37.3569999716968,"middle income","low emissions"
"GAB",2022,2230467,-82841349,-37.1408090772022,"middle income","low emissions"
"GAB",2023,2271135,-83849730,-36.9197471748707,"middle income","low emissions"
"GAB",2024,2311802,-84858112,-36.7064791880966,"middle income","low emissions"
"GAB",2025,2351700,-85866491,-36.5125190287877,"middle income","low emissions"
"GAB",2026,2390238,-87420336,-36.5739043559679,"middle income","low emissions"
"GAB",2027,2427528,-88974182,-36.6521753817052,"middle income","low emissions"
"GAB",2028,2463859,-90528022,-36.7423712152359,"middle income","low emissions"
"GAB",2029,2499521,-92081873,-36.8398077071567,"middle income","low emissions"
"GAB",2030,2534800,-93635713,-36.9400792961969,"middle income","low emissions"
"GAB",2031,2569925,-95889199,-37.3120612469235,"middle income","low emissions"
"GAB",2032,2604878,-98142683,-37.6764988609831,"middle income","low emissions"
"GAB",2033,2639578,-100396163,-38.0349294470556,"middle income","low emissions"
"GAB",2034,2673945,-102649650,-38.3888412065319,"middle income","low emissions"
